Customer_Age,Gender,Dependent_count,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown
46,0,2,1,0,39,2,3,3,13083.11320814772,1796,0.44098757432733304,1618,32,0.18644960876247307,0.13710078247505386,True,True,False,False,False,False,False,False,False,False,True
46,1,3,2,0,35,2,2,6,9195.69722389771,2251,0.7248309778701427,2156,49,0.610674763390507,0.244483280753446,False,True,False,False,False,False,True,False,False,False,False
41,0,3,1,0,31,5,2,4,3000.916085844915,1214,0.4274523097341081,2287,39,0.5503058750055625,0.4040725687780269,False,False,False,True,True,False,True,False,False,False,True
53,0,1,1,0,39,3,2,2,1800.2106987295977,0,0.6670772624152956,2296,52,0.5786829095857632,0.0,False,False,True,True,False,False,False,False,False,True,False
38,0,1,1,0,23,2,2,3,1584.8709250462553,640,0.3852071014415556,1849,41,0.1988828657278489,0.40901971175734053,True,False,False,False,False,True,False,False,False,True,False
49,1,2,1,0,37,2,3,3,17892.18697197384,933,0.8908446816310303,9524,62,0.6776936570595522,0.05126168574836498,False,True,False,True,False,False,False,False,True,False,False
38,0,3,1,0,36,2,2,2,1855.521911939117,0,0.8608685283652981,2799,36,0.40156928027059124,0.0,False,False,True,False,False,False,True,True,False,False,False
40,1,2,1,0,27,4,2,2,15199.530747939956,0,0.49452784117252835,1908,33,0.43660232541394217,0.0,False,True,True,False,False,False,False,True,False,False,False
47,0,4,1,0,39,3,3,4,3532.35935543397,0,0.5231933086026934,1929,39,0.4167699296682882,0.0,False,False,True,False,True,False,False,False,False,True,True
55,1,0,1,0,45,1,3,2,29521.504520913204,946,0.9870507975374658,8379,69,0.7483652341383056,0.0315899624024348,False,False,False,False,False,True,False,False,True,False,False
41,0,4,1,0,29,2,3,3,1515.5813215921405,944,0.8486752209235312,2782,50,1.131134443953221,0.6241770177434242,False,True,False,False,False,False,False,False,False,True,False
38,1,0,2,0,29,3,2,3,17327.93653763457,375,0.9658138332414454,9039,78,0.8079908825116786,0.021303570655486003,False,False,True,False,False,False,False,True,True,False,False
35,1,2,2,0,36,1,3,1,9754.237805058128,2517,0.9027698678696716,9133,55,0.7104245173296961,0.2581190548735468,False,False,True,False,False,False,False,True,True,False,False
52,1,3,0,0,37,2,2,2,13547.462356903769,2088,0.9750049708523632,8828,72,0.8125603694082484,0.154045099374776,False,False,False,False,False,True,False,True,False,False,False
51,0,3,1,0,35,2,3,5,3994.818048700045,0,0.8922113669581562,7076,74,0.6794709170960692,0.0,True,True,False,False,False,False,False,False,False,True,False
59,1,0,2,0,51,4,0,2,18611.90983598218,0,0.8558654012781655,2501,41,0.767348576437936,0.0,False,True,False,False,True,False,False,False,False,False,True
46,0,3,1,0,36,3,2,2,3385.330619741542,0,0.9934927703438163,3125,47,0.4558277641794425,0.0,False,True,False,False,False,False,False,False,True,True,False
41,0,4,1,0,27,4,2,3,1438.3,0,0.7419357464672842,2405,41,0.47513194050064195,0.0,True,True,False,False,False,False,False,False,False,True,False
52,0,2,2,0,37,4,3,2,1438.3,209,0.567818699169617,1783,37,0.4232449498530781,0.14556896656303558,False,True,False,False,False,False,False,False,True,True,False
48,1,2,1,3,36,2,3,2,34516.0,659,0.8808706632996308,8510,68,0.7678170351664616,0.01882439531113846,False,True,False,False,True,False,False,False,True,False,False
46,0,3,2,0,35,1,3,3,3441.337583686358,0,0.8290907714511262,2569,40,0.38716576376795536,0.0,False,True,False,False,False,False,False,True,False,False,True
45,0,3,2,0,36,4,2,3,10438.99312398141,0,0.4539494855448478,1831,36,0.4134630289376574,0.0,False,True,False,False,False,False,True,False,False,False,True
55,0,0,1,0,33,2,3,4,2296.10438328254,0,0.8902060972134871,1531,36,0.5882722674923001,0.0,False,False,False,False,True,True,True,False,False,True,False
45,1,2,0,0,32,5,2,3,9944.136657076015,0,0.5629115781333134,2156,40,0.4813890674339188,0.0,True,False,True,False,False,False,False,False,True,False,False
49,1,2,2,0,39,3,3,3,6957.774702279965,0,0.5115322415744717,1777,45,0.6033508188191462,0.0,False,True,False,False,False,False,False,False,True,False,False
40,0,3,1,0,35,1,2,2,6921.8314948341185,0,0.8272705463475327,2737,44,0.4760355771974211,0.0,False,True,False,False,False,False,False,False,True,True,False
48,0,3,1,1,38,2,1,3,10136.433314900092,0,0.606862152482872,852,24,0.16395318040277482,0.0,False,False,True,True,False,False,False,False,True,True,False
49,0,2,1,0,37,5,2,3,1753.7032185991586,0,0.9378033303122015,2537,42,0.40641209767510517,0.0,True,True,False,False,False,False,False,False,False,True,False
51,1,2,1,0,35,1,3,3,4518.448502033241,0,0.6396239127040706,757,20,0.42710166712303393,0.0,False,True,False,False,True,False,True,False,True,False,False
45,0,3,1,0,33,3,3,2,2890.880071280185,0,0.5154437508439335,2075,49,0.4548909198909371,0.0,False,True,False,False,False,True,True,False,False,True,False
37,0,3,1,0,27,4,3,3,1438.3,0,0.7505568368763901,2474,44,0.5658141943809342,0.0,False,False,True,False,True,False,False,False,True,True,False
46,0,2,1,0,32,1,3,5,1789.183305579514,0,0.6459819733961851,2782,47,0.5735761240296837,0.0,False,True,False,False,True,False,False,True,False,True,False
46,0,2,2,0,40,1,3,4,7683.941972644769,1814,1.0345359624563846,5059,51,0.4060033132588956,0.23650977864619782,False,False,True,False,False,False,False,False,False,True,False
47,0,2,1,0,33,2,2,2,1953.5563726025048,1599,0.9218917799780936,911,30,1.0259136027406073,0.8193039685989812,False,True,False,False,True,False,False,False,False,True,False
53,1,1,0,0,45,4,3,3,24343.822514961317,573,0.5708798463521392,1956,39,0.561510433850726,0.0233916529194192,False,False,False,False,False,True,False,False,True,False,False
34,0,1,1,0,36,2,2,2,2397.4245832667457,500,0.6423844620352538,2596,39,0.3807985429627884,0.2094052803478255,False,False,False,False,False,True,False,True,False,True,False
40,1,4,2,0,31,3,3,2,19871.825594068203,1023,0.6982131628055281,2353,44,0.4461314276407202,0.05148546617235035,False,True,False,True,False,False,False,True,True,False,False
39,0,3,1,0,35,3,2,3,12369.719719608924,0,0.9056435108447025,3071,40,0.4810868007725462,0.0,False,False,True,False,False,True,False,False,True,False,True
48,0,1,1,0,37,5,2,2,9320.675482575702,0,0.6582006050165944,2333,45,0.5183211178307728,0.0,False,True,False,False,False,True,True,False,False,False,True
47,1,2,0,0,35,3,2,4,34516.0,2517,0.3911778863519421,1778,45,0.4555116141466947,0.073,False,False,True,False,False,True,False,True,True,False,False
47,0,3,1,0,40,3,3,3,1529.3213645787735,780,0.7567095790972982,2574,43,0.5764962647421757,0.5126297559985739,False,False,False,False,False,True,True,False,False,True,False
46,1,3,1,0,34,3,2,3,9637.417620914255,0,0.8749498511100061,4928,62,0.48885323474651876,0.0,False,False,True,False,False,True,False,True,True,False,False
53,0,1,1,0,39,2,3,4,4274.072931395673,2517,0.7147958435097372,2786,51,0.8821602433999998,0.5888270814587325,False,True,False,False,False,False,True,False,False,True,False
46,0,1,1,0,34,2,3,3,15040.001486999465,0,0.53812934522681,1678,43,0.42527419434423464,0.0,False,False,False,False,True,True,True,True,False,False,False
44,0,3,1,0,33,6,2,3,4375.6132569683,0,0.649422931568368,2411,42,0.4645457536804324,0.0,False,False,False,False,False,True,True,False,False,False,True
57,0,1,2,0,49,2,4,2,1619.5767304021567,0,0.2827434672749675,1699,38,0.3687275359927708,0.0,False,True,False,False,True,False,False,False,False,True,False
38,0,2,0,0,25,2,2,3,12283.45207057751,0,0.6595546664253312,2443,43,0.5376514876992866,0.0,False,True,False,False,False,True,False,False,True,False,True
50,1,2,2,0,40,1,3,2,34277.983902292006,1879,0.6088733399952253,7913,58,0.7143648215295937,0.05458693398894928,False,True,True,False,False,False,False,False,True,False,False
43,0,3,2,0,34,5,2,3,5144.943078776553,2182,0.7159730714538519,2068,41,0.45239786890276285,0.42350660446440574,True,True,False,False,False,False,True,True,False,False,False
46,0,3,1,0,39,4,2,3,1485.781121675538,0,0.7108935703457532,2518,46,0.4696043764628553,0.0,False,True,False,False,False,False,False,False,False,True,False
53,0,1,1,0,37,2,3,1,11264.017283252444,467,0.9591673607061801,8157,84,0.7813486205269438,0.04240937008961822,False,False,False,False,True,True,False,False,True,False,True
45,0,3,1,0,35,4,2,4,2747.209421944309,2448,0.3530596057550136,1849,44,0.528635794720145,0.8914776478418699,False,False,False,False,True,True,False,False,False,True,False
56,0,2,1,0,45,1,3,1,2789.0608101532243,1858,0.6430251601655843,2611,34,0.45137974414078597,0.6662101066418159,False,True,False,False,False,True,False,False,False,False,True
52,0,3,1,0,44,1,3,2,5359.41740748297,1776,0.4569553867846907,2116,43,0.4691240711935263,0.33131010349139484,False,False,True,False,False,False,False,False,False,False,True
42,0,2,1,0,23,2,3,2,2972.573891474924,2517,0.9926708082134269,910,29,0.3929859179836296,0.8470883487242963,False,False,False,False,True,False,False,True,False,True,False
46,0,4,2,0,37,5,3,3,6004.383014993721,1754,0.7493479970064695,2343,41,0.6658295945699351,0.29176674474176995,False,True,False,False,True,False,True,False,False,False,False
35,0,2,1,0,27,5,2,0,1457.2921211217183,0,0.8536533177711312,2879,46,0.7875683123082176,0.0,False,True,True,False,False,False,False,False,True,True,False
40,0,2,2,0,33,3,3,1,1531.4425215746833,213,0.7218850431493667,2366,42,0.5320741417198632,0.1393996386188898,False,False,True,False,False,True,False,False,False,True,False
48,0,1,1,0,35,3,3,3,2249.6510634706274,414,0.8161966884785913,2706,47,0.5324906667632789,0.18415487750500031,False,False,False,False,True,True,False,True,False,True,False
46,1,3,1,0,36,2,3,2,23427.22623186847,1487,0.501366848006467,2123,42,0.5014859731935278,0.06403970839568693,False,True,True,False,False,False,False,True,True,False,False
48,0,3,0,0,30,3,2,2,1570.0628057459082,0,0.428211357900624,2137,41,0.5653503995735986,0.0,False,True,False,False,True,False,False,False,False,True,True
41,0,2,2,0,36,2,3,2,4716.190935815017,0,0.6324399626621515,6641,59,0.6720253465595005,0.0,False,False,True,False,True,False,False,False,True,True,False
53,0,1,1,0,40,3,3,2,4556.2880070096835,1226,0.9691612795216427,9097,85,1.0330089166538328,0.273265325498775,True,False,False,False,True,False,False,False,False,True,False
39,0,2,3,0,28,3,2,2,4341.504412130279,0,0.7693511387645312,2518,42,0.7820506260875804,0.0,False,True,False,False,False,True,True,False,False,False,False
51,0,1,0,0,47,4,0,3,2893.2849524722565,0,0.663335981300624,2465,51,0.9790639745878268,0.0,False,False,False,False,True,False,False,False,False,False,True
56,1,0,2,0,51,3,5,5,24953.19064560351,321,0.8823007110119715,2814,51,0.7228992053395612,0.012983200889926869,False,False,True,False,True,False,False,True,True,False,False
46,0,2,1,0,35,4,2,2,8834.616796561455,318,0.5866980743011901,1919,42,0.42138320343854474,0.035923178974454954,False,True,False,False,False,False,False,True,False,False,True
48,0,3,1,0,36,5,3,2,2231.023762101459,0,0.7723074389559109,712,19,0.801703648438783,0.0,False,True,True,False,False,False,False,False,False,True,False
32,0,0,1,0,18,3,2,3,1650.8666976352238,1533,0.6413918080048068,1015,30,0.615418262667345,0.9372472201044506,False,True,False,True,False,False,False,False,False,True,False
38,0,1,2,0,36,3,3,1,1444.2908454210863,553,0.7911703880488204,2532,46,0.5705182370444967,0.3833692619225366,False,False,False,False,True,False,False,False,False,True,False
38,0,2,1,0,30,2,3,3,4989.626860111792,2517,0.938127189401586,9287,64,0.6061271894015859,0.5074889509372703,False,True,False,False,False,False,False,False,False,True,True
51,1,1,2,0,40,2,3,3,29050.70003239374,376,1.1294426225300327,4910,61,0.607778863537683,0.012306243391423747,False,True,True,False,False,False,False,False,True,False,False
45,1,1,0,0,36,4,3,2,7277.519206974604,242,0.6006914510857245,2233,41,0.4473197133048484,0.033174718752361256,True,False,False,False,False,False,False,True,True,False,False
51,0,4,1,0,33,3,2,2,1438.3,0,0.6192802386796423,2248,50,0.8577514924339259,0.0,False,False,False,False,False,True,False,False,False,True,False
50,0,1,1,0,36,1,2,2,2092.2522982173227,0,0.8425020138133854,2871,45,0.5308916218503941,0.0,False,True,False,False,False,True,False,False,False,True,False
49,0,3,1,0,41,2,3,2,2596.769589708022,2484,0.33313018906477326,1902,40,0.7070877605416497,0.9574568456030258,False,True,False,False,True,False,False,False,False,True,True
43,0,5,1,0,28,3,3,2,5130.413295631207,0,0.928154896610654,2678,44,0.5553262484452479,0.0,False,False,False,False,False,True,False,True,False,True,False
43,0,3,0,0,28,2,2,3,1986.8010856980948,0,0.648924058129896,736,23,0.7404513343985776,0.0,False,True,False,False,False,True,True,False,True,False,False
50,0,4,2,0,41,3,3,2,6684.903499833373,0,1.0112478068143949,4805,53,0.640079884693193,0.0,False,True,True,False,False,False,True,False,False,False,False
52,0,3,1,0,35,1,2,5,3996.7877817740778,0,0.8926388811480404,7008,74,0.6838055942597984,0.0,False,True,False,True,False,False,False,False,False,True,False
45,0,3,2,0,36,2,3,3,4027.745550226126,650,0.7318905742085591,830,22,0.8288015787310786,0.16124191311530675,False,False,False,False,True,False,False,False,True,False,True
44,0,3,2,0,36,1,3,2,7835.9939415901235,2291,0.9410759497755046,8392,55,0.5155255900186556,0.2920236652759553,False,False,True,False,False,False,False,False,False,True,False
34,1,2,2,0,21,1,2,3,3824.0214980459846,1398,0.536767502479069,3593,51,0.7052123264699133,0.3661936902123164,False,False,False,False,True,True,False,True,True,False,False
45,0,1,1,0,34,4,2,2,3631.467709371176,0,0.7802537274865147,2651,38,0.5148605250827211,0.0,False,False,False,False,True,False,False,False,False,True,False
38,0,2,2,0,33,2,2,2,12882.909392811058,0,0.6196119332801316,2399,52,0.5897530008615912,0.0,False,False,False,False,False,True,False,True,False,False,True
46,1,3,0,0,36,4,3,2,9979.392653500507,0,0.6318003142465005,2368,43,0.4940254229287888,0.0,True,False,True,False,False,False,False,True,True,False,False
46,0,3,2,0,37,3,2,3,5163.332188448765,0,0.6277108090741693,1919,33,0.47166781155123494,0.0,False,False,False,False,False,True,True,False,False,False,False
44,0,2,0,0,34,5,3,3,17170.54982739823,2277,0.6769879746548688,1361,35,0.33111445148475865,0.13285433447394354,False,False,True,False,False,False,False,False,False,False,True
34,0,2,1,0,24,5,2,3,1804.128746076922,0,0.9449144789773543,2827,43,0.6459646155067829,0.0,False,True,False,False,True,False,False,True,False,True,False
52,0,3,1,0,41,3,2,2,3511.9553984995678,0,0.7760225014086238,2631,36,0.46466448545472006,0.0,False,False,False,False,False,False,False,False,False,True,False
41,1,4,2,0,36,6,3,2,34516.0,516,1.0425094503529713,8654,78,0.9908586790591685,0.01537161964195026,False,True,False,False,True,False,False,False,True,False,False
42,0,2,1,0,35,5,3,3,1438.3,0,0.7148053996490449,2119,39,0.5808447129472164,0.0,False,True,False,False,True,False,True,False,False,True,False
41,0,4,2,0,24,3,2,3,1464.3929928080067,1063,0.711479865759904,2640,51,0.7763192959307899,0.7275899541142022,False,True,False,False,False,False,False,False,False,True,True
45,1,3,1,0,36,4,3,2,22975.54465756794,161,1.0248318942159673,4744,57,0.4930840528920163,0.006811589319246435,False,False,False,True,False,False,True,True,False,False,False
47,0,3,2,0,37,3,3,2,3810.088537991407,407,0.9353664457864156,4911,50,0.6139079374012251,0.10529646129905842,False,True,False,True,False,False,False,False,False,True,False
38,0,3,1,0,29,2,3,2,3866.330221617314,0,0.9171539694863782,8224,76,0.8766270699806175,0.0,False,False,True,True,False,False,True,False,False,True,False
44,0,4,1,0,31,1,2,2,2915.3025325408203,2472,0.610683113691795,2424,50,0.4737181009997953,0.8476687599244103,True,True,False,False,False,False,False,False,False,True,False
44,1,2,2,0,34,1,2,2,7045.688796505448,0,0.8351900201992069,2641,41,0.5085629321684828,0.0,False,True,False,False,False,True,False,False,True,False,False
49,0,1,1,0,37,4,3,2,1438.3,0,0.8664239836010901,2490,36,0.3266803883749737,0.0,False,True,True,False,False,False,False,False,False,True,False
32,1,0,1,0,23,1,2,2,3934.137220367909,0,0.7707254730594522,6639,69,1.062691494215373,0.0,False,False,True,True,False,False,False,False,True,True,False
46,0,2,1,0,38,4,2,3,3285.5048357690594,0,0.5385830245567755,1808,31,0.27404393016291745,0.0,False,False,True,False,False,True,True,False,False,True,False
44,0,2,1,0,39,6,3,3,5778.94134615827,2467,0.5621383294589296,1992,35,0.5531990701431098,0.4265850116232111,False,True,False,False,False,False,False,False,False,True,True
42,0,1,1,0,41,2,4,2,2402.0849498046077,419,0.7262013357363699,2565,43,0.4227596421191816,0.17481315579663503,False,False,False,False,True,True,False,False,False,True,True
51,0,2,1,0,37,5,2,3,4379.895693186912,0,0.6860427809118251,2464,39,0.4335338392456948,0.0,False,False,True,False,False,True,True,False,False,False,True
49,0,2,1,0,42,3,3,2,1438.3,899,0.674113475846594,2383,44,0.4922026354403463,0.6258312503636349,False,False,False,False,False,True,True,False,False,True,False
50,0,2,1,0,40,5,3,2,2175.516259085499,83,0.7465696241092878,750,19,0.7148831345010603,0.03928978378864706,False,True,False,False,False,False,False,False,False,True,False
39,0,1,1,0,36,4,3,4,4808.656885522859,0,0.7450655800189533,2684,37,0.5641385101764643,0.0,False,False,True,True,False,False,False,False,True,True,False
46,0,2,2,1,35,6,2,3,14181.229346774895,1878,0.6816059795301161,6905,68,0.8252269078855228,0.13383292685177134,False,True,False,False,True,False,True,False,False,True,False
